"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","createdBy (TECHNICAL INFO)"
"356","Twitter.com /ERMA_____","DISCOVERED","http://twitter.com/ERMA_____ http://www.twitter.com/ERMA_____ https://twitter.com/ERMA_____ https://www.twitter.com/ERMA_____","s:https|h:com|h:twitter|h:www|p:ERMA_____| s:https|h:com|h:twitter|p:ERMA_____| s:http|h:com|h:twitter|h:www|p:ERMA_____| s:http|h:com|h:twitter|p:ERMA_____|","https://twitter.com/ERMA_____/status/496075557939843072?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749634","2018-01-19 08:25:49","1516346749634","2018-01-19 08:25:49",""
"357","Twitter.com /YuniDiding","DISCOVERED","http://twitter.com/YuniDiding http://www.twitter.com/YuniDiding https://twitter.com/YuniDiding https://www.twitter.com/YuniDiding","s:https|h:com|h:twitter|h:www|p:YuniDiding| s:https|h:com|h:twitter|p:YuniDiding| s:http|h:com|h:twitter|h:www|p:YuniDiding| s:http|h:com|h:twitter|p:YuniDiding|","https://twitter.com/YuniDiding/status/132988564286881792?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749634","2018-01-19 08:25:49","1516346749634","2018-01-19 08:25:49",""
"358","Twitter.com /hommemaco","DISCOVERED","http://twitter.com/hommemaco http://www.twitter.com/hommemaco https://twitter.com/hommemaco https://www.twitter.com/hommemaco","s:https|h:com|h:twitter|h:www|p:hommemaco| s:https|h:com|h:twitter|p:hommemaco| s:http|h:com|h:twitter|h:www|p:hommemaco| s:http|h:com|h:twitter|p:hommemaco|","https://twitter.com/hommemaco","false","UNCRAWLED","UNINDEXED","1","1516346749942","2018-01-19 08:25:49","1516346749942","2018-01-19 08:25:49",""
"359","Myspace.com","DISCOVERED","http://myspace.com http://www.myspace.com https://myspace.com https://www.myspace.com","s:https|h:com|h:myspace| s:https|h:com|h:myspace|h:www| s:http|h:com|h:myspace| s:http|h:com|h:myspace|h:www|","http://www.myspace.com/theteej1982","false","UNCRAWLED","UNINDEXED","1","1516346749942","2018-01-19 08:25:49","1516346749942","2018-01-19 08:25:49",""
"360","Twitter.com /hughhunterxxx","DISCOVERED","http://twitter.com/hughhunterxxx http://www.twitter.com/hughhunterxxx https://twitter.com/hughhunterxxx https://www.twitter.com/hughhunterxxx","s:https|h:com|h:twitter|h:www|p:hughhunterxxx| s:https|h:com|h:twitter|p:hughhunterxxx| s:http|h:com|h:twitter|h:www|p:hughhunterxxx| s:http|h:com|h:twitter|p:hughhunterxxx|","https://twitter.com/hughhunterxxx","false","UNCRAWLED","UNINDEXED","1","1516346749941","2018-01-19 08:25:49","1516346749941","2018-01-19 08:25:49",""
"361","Twitter.com /PapiEastern","DISCOVERED","http://twitter.com/PapiEastern http://www.twitter.com/PapiEastern https://twitter.com/PapiEastern https://www.twitter.com/PapiEastern","s:https|h:com|h:twitter|h:www|p:PapiEastern| s:https|h:com|h:twitter|p:PapiEastern| s:http|h:com|h:twitter|h:www|p:PapiEastern| s:http|h:com|h:twitter|p:PapiEastern|","https://twitter.com/PapiEastern","false","UNCRAWLED","UNINDEXED","1","1516346750396","2018-01-19 08:25:50","1516346750396","2018-01-19 08:25:50",""
"362","Twitter.com /gayanoniimo","DISCOVERED","http://twitter.com/gayanoniimo http://www.twitter.com/gayanoniimo https://twitter.com/gayanoniimo https://www.twitter.com/gayanoniimo","s:https|h:com|h:twitter|h:www|p:gayanoniimo| s:https|h:com|h:twitter|p:gayanoniimo| s:http|h:com|h:twitter|h:www|p:gayanoniimo| s:http|h:com|h:twitter|p:gayanoniimo|","https://twitter.com/gayanoniimo","false","UNCRAWLED","UNINDEXED","1","1516346750396","2018-01-19 08:25:50","1516346750396","2018-01-19 08:25:50",""
"363","Twitter.com /vaquero10000","DISCOVERED","http://twitter.com/vaquero10000 http://www.twitter.com/vaquero10000 https://twitter.com/vaquero10000 https://www.twitter.com/vaquero10000","s:https|h:com|h:twitter|h:www|p:vaquero10000| s:https|h:com|h:twitter|p:vaquero10000| s:http|h:com|h:twitter|h:www|p:vaquero10000| s:http|h:com|h:twitter|p:vaquero10000|","https://twitter.com/vaquero10000","false","UNCRAWLED","UNINDEXED","1","1516346750396","2018-01-19 08:25:50","1516346750396","2018-01-19 08:25:50",""
"364","Blogger.com","DISCOVERED","http://blogger.com http://www.blogger.com https://blogger.com https://www.blogger.com","s:https|h:com|h:blogger| s:https|h:com|h:blogger|h:www| s:http|h:com|h:blogger| s:http|h:com|h:blogger|h:www|","https://www.blogger.com/?tab=8j","false","UNCRAWLED","UNINDEXED","1","1516346751568","2018-01-19 08:25:51","1516346751568","2018-01-19 08:25:51",""
"365","Google.se","DISCOVERED","http://google.se http://www.google.se https://google.se https://www.google.se","s:https|h:se|h:google| s:https|h:se|h:google|h:www| s:http|h:se|h:google| s:http|h:se|h:google|h:www|","https://www.google.se/webhp?tab=8w","false","UNCRAWLED","UNINDEXED","1","1516346751568","2018-01-19 08:25:51","1516346751568","2018-01-19 08:25:51",""
"366","Android.com","DISCOVERED","http://android.com http://www.android.com https://android.com https://www.android.com","s:https|h:com|h:android| s:https|h:com|h:android|h:www| s:http|h:com|h:android| s:http|h:com|h:android|h:www|","http://developer.android.com/index.html","false","UNCRAWLED","UNINDEXED","1","1516346751569","2018-01-19 08:25:51","1516346751569","2018-01-19 08:25:51",""
"367","Twitter.com /DamienMitchelsX","DISCOVERED","http://twitter.com/DamienMitchelsX http://www.twitter.com/DamienMitchelsX https://twitter.com/DamienMitchelsX https://www.twitter.com/DamienMitchelsX","s:https|h:com|h:twitter|h:www|p:DamienMitchelsX| s:https|h:com|h:twitter|p:DamienMitchelsX| s:http|h:com|h:twitter|h:www|p:DamienMitchelsX| s:http|h:com|h:twitter|p:DamienMitchelsX|","https://twitter.com/DamienMitchelsX","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"368","Twitter.com /marktimothy13","DISCOVERED","http://twitter.com/marktimothy13 http://www.twitter.com/marktimothy13 https://twitter.com/marktimothy13 https://www.twitter.com/marktimothy13","s:https|h:com|h:twitter|h:www|p:marktimothy13| s:https|h:com|h:twitter|p:marktimothy13| s:http|h:com|h:twitter|h:www|p:marktimothy13| s:http|h:com|h:twitter|p:marktimothy13|","https://twitter.com/marktimothy13","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"369","Twitter.com /39581b5c1d2540b","DISCOVERED","http://twitter.com/39581b5c1d2540b http://www.twitter.com/39581b5c1d2540b https://twitter.com/39581b5c1d2540b https://www.twitter.com/39581b5c1d2540b","s:https|h:com|h:twitter|h:www|p:39581b5c1d2540b| s:https|h:com|h:twitter|p:39581b5c1d2540b| s:http|h:com|h:twitter|h:www|p:39581b5c1d2540b| s:http|h:com|h:twitter|p:39581b5c1d2540b|","https://twitter.com/39581b5c1d2540b","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"370","Twitter.com /NaldoBecXXX","DISCOVERED","http://twitter.com/NaldoBecXXX http://www.twitter.com/NaldoBecXXX https://twitter.com/NaldoBecXXX https://www.twitter.com/NaldoBecXXX","s:https|h:com|h:twitter|h:www|p:NaldoBecXXX| s:https|h:com|h:twitter|p:NaldoBecXXX| s:http|h:com|h:twitter|h:www|p:NaldoBecXXX| s:http|h:com|h:twitter|p:NaldoBecXXX|","https://twitter.com/NaldoBecXXX","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"371","Twitter.com /ry8920","DISCOVERED","http://twitter.com/ry8920 http://www.twitter.com/ry8920 https://twitter.com/ry8920 https://www.twitter.com/ry8920","s:https|h:com|h:twitter|h:www|p:ry8920| s:https|h:com|h:twitter|p:ry8920| s:http|h:com|h:twitter|h:www|p:ry8920| s:http|h:com|h:twitter|p:ry8920|","https://twitter.com/ry8920","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"372","Twitter.com /bpiper67","DISCOVERED","http://twitter.com/bpiper67 http://www.twitter.com/bpiper67 https://twitter.com/bpiper67 https://www.twitter.com/bpiper67","s:https|h:com|h:twitter|h:www|p:bpiper67| s:https|h:com|h:twitter|p:bpiper67| s:http|h:com|h:twitter|h:www|p:bpiper67| s:http|h:com|h:twitter|p:bpiper67|","https://twitter.com/bpiper67","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"373","Twitter.com /raheem_rx2","DISCOVERED","http://twitter.com/raheem_rx2 http://www.twitter.com/raheem_rx2 https://twitter.com/raheem_rx2 https://www.twitter.com/raheem_rx2","s:https|h:com|h:twitter|h:www|p:raheem_rx2| s:https|h:com|h:twitter|p:raheem_rx2| s:http|h:com|h:twitter|h:www|p:raheem_rx2| s:http|h:com|h:twitter|p:raheem_rx2|","https://twitter.com/raheem_rx2","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"374","Twitter.com /danbb76","DISCOVERED","http://twitter.com/danbb76 http://www.twitter.com/danbb76 https://twitter.com/danbb76 https://www.twitter.com/danbb76","s:https|h:com|h:twitter|h:www|p:danbb76| s:https|h:com|h:twitter|p:danbb76| s:http|h:com|h:twitter|h:www|p:danbb76| s:http|h:com|h:twitter|p:danbb76|","https://twitter.com/danbb76","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"375","Whitehawksocks.com","DISCOVERED","http://whitehawksocks.com http://www.whitehawksocks.com https://whitehawksocks.com https://www.whitehawksocks.com","s:https|h:com|h:whitehawksocks| s:https|h:com|h:whitehawksocks|h:www| s:http|h:com|h:whitehawksocks| s:http|h:com|h:whitehawksocks|h:www|","http://www.whitehawksocks.com","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"376","Twitter.com /Billy_Ray_xx","DISCOVERED","http://twitter.com/Billy_Ray_xx http://www.twitter.com/Billy_Ray_xx https://twitter.com/Billy_Ray_xx https://www.twitter.com/Billy_Ray_xx","s:https|h:com|h:twitter|h:www|p:Billy_Ray_xx| s:https|h:com|h:twitter|p:Billy_Ray_xx| s:http|h:com|h:twitter|h:www|p:Billy_Ray_xx| s:http|h:com|h:twitter|p:Billy_Ray_xx|","https://twitter.com/Billy_Ray_xx","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"377","Twitter.com /BigArthurDent","DISCOVERED","http://twitter.com/BigArthurDent http://www.twitter.com/BigArthurDent https://twitter.com/BigArthurDent https://www.twitter.com/BigArthurDent","s:https|h:com|h:twitter|h:www|p:BigArthurDent| s:https|h:com|h:twitter|p:BigArthurDent| s:http|h:com|h:twitter|h:www|p:BigArthurDent| s:http|h:com|h:twitter|p:BigArthurDent|","https://twitter.com/BigArthurDent","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"378","Twitter.com /Dirtydi86091105","DISCOVERED","http://twitter.com/Dirtydi86091105 http://www.twitter.com/Dirtydi86091105 https://twitter.com/Dirtydi86091105 https://www.twitter.com/Dirtydi86091105","s:https|h:com|h:twitter|h:www|p:Dirtydi86091105| s:https|h:com|h:twitter|p:Dirtydi86091105| s:http|h:com|h:twitter|h:www|p:Dirtydi86091105| s:http|h:com|h:twitter|p:Dirtydi86091105|","https://twitter.com/Dirtydi86091105","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"379","Twitter.com /SuckMeLikeXo","DISCOVERED","http://twitter.com/SuckMeLikeXo http://www.twitter.com/SuckMeLikeXo https://twitter.com/SuckMeLikeXo https://www.twitter.com/SuckMeLikeXo","s:https|h:com|h:twitter|h:www|p:SuckMeLikeXo| s:https|h:com|h:twitter|p:SuckMeLikeXo| s:http|h:com|h:twitter|h:www|p:SuckMeLikeXo| s:http|h:com|h:twitter|p:SuckMeLikeXo|","https://twitter.com/SuckMeLikeXo","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"380","Twitter.com /iattrackniggas","DISCOVERED","http://twitter.com/iattrackniggas http://www.twitter.com/iattrackniggas https://twitter.com/iattrackniggas https://www.twitter.com/iattrackniggas","s:https|h:com|h:twitter|h:www|p:iattrackniggas| s:https|h:com|h:twitter|p:iattrackniggas| s:http|h:com|h:twitter|h:www|p:iattrackniggas| s:http|h:com|h:twitter|p:iattrackniggas|","https://twitter.com/iattrackniggas","false","UNCRAWLED","UNINDEXED","1","1516346753639","2018-01-19 08:25:53","1516346753639","2018-01-19 08:25:53",""
"381","Twitter.com /Justinxl20cm","DISCOVERED","http://twitter.com/Justinxl20cm http://www.twitter.com/Justinxl20cm https://twitter.com/Justinxl20cm https://www.twitter.com/Justinxl20cm","s:https|h:com|h:twitter|h:www|p:Justinxl20cm| s:https|h:com|h:twitter|p:Justinxl20cm| s:http|h:com|h:twitter|h:www|p:Justinxl20cm| s:http|h:com|h:twitter|p:Justinxl20cm|","https://twitter.com/Justinxl20cm","false","UNCRAWLED","UNINDEXED","1","1516346754782","2018-01-19 08:25:54","1516346754782","2018-01-19 08:25:54",""
"382","Svensanimations.blogspot.com","DISCOVERED","http://svensanimations.blogspot.com http://www.svensanimations.blogspot.com https://svensanimations.blogspot.com https://www.svensanimations.blogspot.com","s:https|h:blogspot.com|h:svensanimations| s:https|h:blogspot.com|h:svensanimations|h:www| s:http|h:blogspot.com|h:svensanimations| s:http|h:blogspot.com|h:svensanimations|h:www|","http://svensanimations.blogspot.com","false","UNCRAWLED","UNINDEXED","1","1516346754782","2018-01-19 08:25:54","1516346754782","2018-01-19 08:25:54",""
"383","Twitter.com /ronaldmol1977","DISCOVERED","http://twitter.com/ronaldmol1977 http://www.twitter.com/ronaldmol1977 https://twitter.com/ronaldmol1977 https://www.twitter.com/ronaldmol1977","s:https|h:com|h:twitter|h:www|p:ronaldmol1977| s:https|h:com|h:twitter|p:ronaldmol1977| s:http|h:com|h:twitter|h:www|p:ronaldmol1977| s:http|h:com|h:twitter|p:ronaldmol1977|","https://twitter.com/ronaldmol1977","false","UNCRAWLED","UNINDEXED","1","1516346754782","2018-01-19 08:25:54","1516346754782","2018-01-19 08:25:54",""
"384","Avsofchoice.com","DISCOVERED","http://avsofchoice.com http://www.avsofchoice.com https://avsofchoice.com https://www.avsofchoice.com","s:https|h:com|h:avsofchoice| s:https|h:com|h:avsofchoice|h:www| s:http|h:com|h:avsofchoice| s:http|h:com|h:avsofchoice|h:www|","http://aux.avsofchoice.com/new_wm?refwm=3394156","false","UNCRAWLED","UNINDEXED","1","1516346754816","2018-01-19 08:25:54","1516346754816","2018-01-19 08:25:54",""
"385","Mancheck.com","DISCOVERED","http://mancheck.com http://www.mancheck.com https://mancheck.com https://www.mancheck.com","s:https|h:com|h:mancheck| s:https|h:com|h:mancheck|h:www| s:http|h:com|h:mancheck| s:http|h:com|h:mancheck|h:www|","http://www.mancheck.com/webmasters/webmasters.cfm?account=20596","false","UNCRAWLED","UNINDEXED","1","1516346754816","2018-01-19 08:25:54","1516346754816","2018-01-19 08:25:54",""
"386","Intensecash.com","DISCOVERED","http://intensecash.com http://www.intensecash.com https://intensecash.com https://www.intensecash.com","s:https|h:com|h:intensecash| s:https|h:com|h:intensecash|h:www| s:http|h:com|h:intensecash| s:http|h:com|h:intensecash|h:www|","http://nats.intensecash.com/track/euroboys%3Awebrefer%3Aintensecash/","false","UNCRAWLED","UNINDEXED","1","1516346754816","2018-01-19 08:25:54","1516346754816","2018-01-19 08:25:54",""
"387","Xxxrewards.com","DISCOVERED","http://www.xxxrewards.com http://xxxrewards.com https://www.xxxrewards.com https://xxxrewards.com","s:https|h:com|h:xxxrewards| s:https|h:com|h:xxxrewards|h:www| s:http|h:com|h:xxxrewards| s:http|h:com|h:xxxrewards|h:www|","http://mpa.xxxrewards.com/ref.php?w=245620&c=0","false","UNCRAWLED","UNINDEXED","1","1516346754816","2018-01-19 08:25:54","1516346754816","2018-01-19 08:25:54",""
"388","Ebay.com.hk","DISCOVERED","http://ebay.com.hk http://www.ebay.com.hk https://ebay.com.hk https://www.ebay.com.hk","s:https|h:com.hk|h:ebay| s:https|h:com.hk|h:ebay|h:www| s:http|h:com.hk|h:ebay| s:http|h:com.hk|h:ebay|h:www|","https://www.ebay.com.hk","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"389","Ebay.at","DISCOVERED","http://ebay.at http://www.ebay.at https://ebay.at https://www.ebay.at","s:https|h:at|h:ebay| s:https|h:at|h:ebay|h:www| s:http|h:at|h:ebay| s:http|h:at|h:ebay|h:www|","https://www.ebay.at","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"390","Ebay.cn","DISCOVERED","http://ebay.cn http://www.ebay.cn https://ebay.cn https://www.ebay.cn","s:https|h:cn|h:ebay| s:https|h:cn|h:ebay|h:www| s:http|h:cn|h:ebay| s:http|h:cn|h:ebay|h:www|","http://www.ebay.cn","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"391","Gumtree.com","DISCOVERED","http://gumtree.com http://www.gumtree.com https://gumtree.com https://www.gumtree.com","s:https|h:com|h:gumtree| s:https|h:com|h:gumtree|h:www| s:http|h:com|h:gumtree| s:http|h:com|h:gumtree|h:www|","https://www.gumtree.com","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"392","Ebay.nl","DISCOVERED","http://ebay.nl http://www.ebay.nl https://ebay.nl https://www.ebay.nl","s:https|h:nl|h:ebay| s:https|h:nl|h:ebay|h:www| s:http|h:nl|h:ebay| s:http|h:nl|h:ebay|h:www|","https://www.ebay.nl","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"393","Ebay.fr","DISCOVERED","http://ebay.fr http://www.ebay.fr https://ebay.fr https://www.ebay.fr","s:https|h:fr|h:ebay| s:https|h:fr|h:ebay|h:www| s:http|h:fr|h:ebay| s:http|h:fr|h:ebay|h:www|","https://www.ebay.fr","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"394","Ebay.co.th","DISCOVERED","http://ebay.co.th http://www.ebay.co.th https://ebay.co.th https://www.ebay.co.th","s:https|h:co.th|h:ebay| s:https|h:co.th|h:ebay|h:www| s:http|h:co.th|h:ebay| s:http|h:co.th|h:ebay|h:www|","http://www.ebay.co.th","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"395","Gmarket.co.kr","DISCOVERED","http://gmarket.co.kr http://www.gmarket.co.kr https://gmarket.co.kr https://www.gmarket.co.kr","s:https|h:co.kr|h:gmarket| s:https|h:co.kr|h:gmarket|h:www| s:http|h:co.kr|h:gmarket| s:http|h:co.kr|h:gmarket|h:www|","http://global.gmarket.co.kr/Home/Main","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"396","Ebaypartnernetwork.com","DISCOVERED","http://ebaypartnernetwork.com http://www.ebaypartnernetwork.com https://ebaypartnernetwork.com https://www.ebaypartnernetwork.com","s:https|h:com|h:ebaypartnernetwork| s:https|h:com|h:ebaypartnernetwork|h:www| s:http|h:com|h:ebaypartnernetwork| s:http|h:com|h:ebaypartnernetwork|h:www|","https://www.ebaypartnernetwork.com/files/hub/en-US/index.html?alt=uk","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"397","Ebay.ch","DISCOVERED","http://ebay.ch http://www.ebay.ch https://ebay.ch https://www.ebay.ch","s:https|h:ch|h:ebay| s:https|h:ch|h:ebay|h:www| s:http|h:ch|h:ebay| s:http|h:ch|h:ebay|h:www|","https://www.ebay.ch","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"398","Ebay.pl","DISCOVERED","http://ebay.pl http://www.ebay.pl https://ebay.pl https://www.ebay.pl","s:https|h:pl|h:ebay| s:https|h:pl|h:ebay|h:www| s:http|h:pl|h:ebay| s:http|h:pl|h:ebay|h:www|","https://www.ebay.pl","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"399","Stubhub.co.uk","DISCOVERED","http://stubhub.co.uk http://www.stubhub.co.uk https://stubhub.co.uk https://www.stubhub.co.uk","s:https|h:co.uk|h:stubhub| s:https|h:co.uk|h:stubhub|h:www| s:http|h:co.uk|h:stubhub| s:http|h:co.uk|h:stubhub|h:www|","https://www.stubhub.co.uk","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"400","Ebay.co.jp","DISCOVERED","http://ebay.co.jp http://www.ebay.co.jp https://ebay.co.jp https://www.ebay.co.jp","s:https|h:co.jp|h:ebay| s:https|h:co.jp|h:ebay|h:www| s:http|h:co.jp|h:ebay| s:http|h:co.jp|h:ebay|h:www|","https://www.ebay.co.jp","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"401","Ebay.be","DISCOVERED","http://ebay.be http://www.ebay.be https://ebay.be https://www.ebay.be","s:https|h:be|h:ebay| s:https|h:be|h:ebay|h:www| s:http|h:be|h:ebay| s:http|h:be|h:ebay|h:www|","http://www.ebay.be","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"402","Ebay.com.au","DISCOVERED","http://ebay.com.au http://www.ebay.com.au https://ebay.com.au https://www.ebay.com.au","s:https|h:com.au|h:ebay| s:https|h:com.au|h:ebay|h:www| s:http|h:com.au|h:ebay| s:http|h:com.au|h:ebay|h:www|","https://www.ebay.com.au","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"403","Ebay.it","DISCOVERED","http://ebay.it http://www.ebay.it https://ebay.it https://www.ebay.it","s:https|h:it|h:ebay| s:https|h:it|h:ebay|h:www| s:http|h:it|h:ebay| s:http|h:it|h:ebay|h:www|","https://www.ebay.it","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"404","Ebay.com.tw","DISCOVERED","http://ebay.com.tw http://www.ebay.com.tw https://ebay.com.tw https://www.ebay.com.tw","s:https|h:com.tw|h:ebay| s:https|h:com.tw|h:ebay|h:www| s:http|h:com.tw|h:ebay| s:http|h:com.tw|h:ebay|h:www|","http://www.ebay.com.tw","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"405","Ebay.in","DISCOVERED","http://ebay.in http://www.ebay.in https://ebay.in https://www.ebay.in","s:https|h:in|h:ebay| s:https|h:in|h:ebay|h:www| s:http|h:in|h:ebay| s:http|h:in|h:ebay|h:www|","https://www.ebay.in","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"406","Ebay.es","DISCOVERED","http://ebay.es http://www.ebay.es https://ebay.es https://www.ebay.es","s:https|h:es|h:ebay| s:https|h:es|h:ebay|h:www| s:http|h:es|h:ebay| s:http|h:es|h:ebay|h:www|","https://www.ebay.es","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"407","Ebay.ca","DISCOVERED","http://ebay.ca http://www.ebay.ca https://ebay.ca https://www.ebay.ca","s:https|h:ca|h:ebay| s:https|h:ca|h:ebay|h:www| s:http|h:ca|h:ebay| s:http|h:ca|h:ebay|h:www|","https://www.ebay.ca","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"408","Ebay.se","DISCOVERED","http://ebay.se http://www.ebay.se https://ebay.se https://www.ebay.se","s:https|h:se|h:ebay| s:https|h:se|h:ebay|h:www| s:http|h:se|h:ebay| s:http|h:se|h:ebay|h:www|","http://www.ebay.se","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"409","Ebay.com.sg","DISCOVERED","http://ebay.com.sg http://www.ebay.com.sg https://ebay.com.sg https://www.ebay.com.sg","s:https|h:com.sg|h:ebay| s:https|h:com.sg|h:ebay|h:www| s:http|h:com.sg|h:ebay| s:http|h:com.sg|h:ebay|h:www|","https://www.ebay.com.sg","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"410","Gittigidiyor.com","DISCOVERED","http://gittigidiyor.com http://www.gittigidiyor.com https://gittigidiyor.com https://www.gittigidiyor.com","s:https|h:com|h:gittigidiyor| s:https|h:com|h:gittigidiyor|h:www| s:http|h:com|h:gittigidiyor| s:http|h:com|h:gittigidiyor|h:www|","https://www.gittigidiyor.com","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"411","Ebay.vn","DISCOVERED","http://ebay.vn http://www.ebay.vn https://ebay.vn https://www.ebay.vn","s:https|h:vn|h:ebay| s:https|h:vn|h:ebay|h:www| s:http|h:vn|h:ebay| s:http|h:vn|h:ebay|h:www|","https://www.ebay.vn","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"412","Ebay.com.my","DISCOVERED","http://ebay.com.my http://www.ebay.com.my https://ebay.com.my https://www.ebay.com.my","s:https|h:com.my|h:ebay| s:https|h:com.my|h:ebay|h:www| s:http|h:com.my|h:ebay| s:http|h:com.my|h:ebay|h:www|","https://www.ebay.com.my","false","UNCRAWLED","UNINDEXED","1","1516346759070","2018-01-19 08:25:59","1516346759070","2018-01-19 08:25:59",""
"413","Ebay.ie","DISCOVERED","http://ebay.ie http://www.ebay.ie https://ebay.ie https://www.ebay.ie","s:https|h:ie|h:ebay| s:https|h:ie|h:ebay|h:www| s:http|h:ie|h:ebay| s:http|h:ie|h:ebay|h:www|","https://www.ebay.ie","false","UNCRAWLED","UNINDEXED","1","1516346759071","2018-01-19 08:25:59","1516346759071","2018-01-19 08:25:59",""
